,Trigger document,Earmarked Funds,Document item,Business Transaction,Consptn in Doc.Crncy,Currency,Revaluation rate,Consumption in LC,Local Currency,Delete Date,Document Date,Reduction text,Purchasing Document,Reference document,Reference procedure,Reference line item,Item,Line item,Seq. No. of Account Assgt,GL
5123,0014733759 00060,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-05-28,2019-02-07,LOW VISCOS OIL P/N: TY22035,14733759.0,14733759.0,PREQ,60.0,60.0,,,7341.0
5124,0014730370 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-06,2019-02-06,Oil as per quote,14730370.0,14730370.0,PREQ,20.0,20.0,,,7341.0
5125,0014724819 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-07,2019-02-04,DEF Fluid,14724819.0,14724819.0,PREQ,10.0,10.0,,,7341.0
5126,0014715271 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-31,2019-01-29,ELC-1 Coolent,14715271.0,14715271.0,PREQ,10.0,10.0,,,7341.0
5127,0014714051 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-26,2019-01-29,Mobil Vactra #4 way oil,14714051.0,14714051.0,PREQ,10.0,10.0,,,7341.0
5128,0014711904 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-31,2019-01-28,A/Brake A/F 1LT,14711904.0,14711904.0,PREQ,20.0,20.0,,,7341.0
5129,0014711904 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-31,2019-01-28,Methyl Hydrate   3.78L,14711904.0,14711904.0,PREQ,10.0,10.0,,,7341.0
5130,0014709135 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-26,2019-01-25,Lubs as per Quote,14709135.0,14709135.0,PREQ,20.0,20.0,,,7341.0
5131,0014706102 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-26,2019-01-24,Paints And Lubs as per Quote,14706102.0,14706102.0,PREQ,10.0,10.0,,,7341.0
5132,0014615736 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-20,2019-01-11,Plumbers antifreeze 3.78L,14615736.0,14615736.0,PREQ,20.0,20.0,,,7341.0
5133,0014653044 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-15,2018-12-12,ZEP Klear,14653044.0,14653044.0,PREQ,10.0,10.0,,,7341.0
5134,0014646969 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-24,2018-12-07,POL Stock as per Quote,14646969.0,14646969.0,PREQ,10.0,10.0,,,7341.0
5135,0014622882 00040,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-12-07,2018-11-23,Engine oil P/N:550023686,14622882.0,14622882.0,PREQ,40.0,40.0,,,7341.0
5136,0014606013 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-12-10,2018-11-13,"Loctite,Anti-seize",14606013.0,14606013.0,PREQ,20.0,20.0,,,7341.0
5137,0014597174 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-12-03,2018-11-06,Cleaner Degreaser,14597174.0,14597174.0,PREQ,10.0,10.0,,,7341.0
5138,0014583777 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-11-01,2018-10-29,Deisel Fuel conditioner,14583777.0,14583777.0,PREQ,10.0,10.0,,,7341.0
5139,0014557882 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-10-24,2018-10-10,"Oil, Brake Fluid",14557882.0,14557882.0,PREQ,10.0,10.0,,,7341.0
5140,0014511775 00220,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-11-07,2018-09-24,"coolant, john deere",14511775.0,14511775.0,PREQ,220.0,220.0,,,7341.0
5141,0014536143 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-09-25,2018-09-25,Cool-Gard,14536143.0,14536143.0,PREQ,10.0,10.0,,,7341.0
5142,0014534884 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-10-01,2018-09-24,Extender  1195152,14534884.0,14534884.0,PREQ,20.0,20.0,,,7341.0
5143,0014534884 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-10-01,2018-09-24,Coolent-ELC  2388648,14534884.0,14534884.0,PREQ,10.0,10.0,,,7341.0
5144,0014511775 00120,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-11-07,2018-09-10,John Deere Plus 50 II (205L),14511775.0,14511775.0,PREQ,120.0,120.0,,,7341.0
5145,0014511775 00100,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-11-07,2018-09-10,"coolant, john deere",14511775.0,14511775.0,PREQ,100.0,100.0,,,7341.0
5146,0014509998 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-09-13,2018-09-07,DEF Fluid,14509998.0,14509998.0,PREQ,10.0,10.0,,,7341.0
5147,0014500095 00030,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-09-07,2018-08-30,Oil,14500095.0,14500095.0,PREQ,30.0,30.0,,,7341.0
5148,0014500095 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-09-07,2018-08-30,Brake Fluid,14500095.0,14500095.0,PREQ,20.0,20.0,,,7341.0
5149,0014492086 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-24,2018-08-24,Krown Rust KL73,14492086.0,14492086.0,PREQ,10.0,10.0,,,7341.0
5150,0014490307 00050,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-23,2018-08-23,Grease,14490307.0,14490307.0,PREQ,50.0,50.0,,,7341.0
5151,0014463644 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-16,2018-07-31,"WD=40 ""Specialist""",14463644.0,14463644.0,PREQ,10.0,10.0,,,7341.0
5152,0014453572 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-03,2018-07-23,"ATF, Brake Fluid, Oil",14453572.0,14453572.0,PREQ,10.0,10.0,,,7341.0
5153,0014445712 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-22,2018-07-17,IM1215338 Mobil Hydraul 56,14445712.0,14445712.0,PREQ,10.0,10.0,,,7341.0
5154,0014440107 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-07-13,2018-07-12,Grease,14440107.0,14440107.0,PREQ,20.0,20.0,,,7341.0
5155,0014382440 00070,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-07-09,2018-06-25,Tes-295 trans fluid 20 liter pail,14382440.0,14382440.0,PREQ,70.0,70.0,,,7341.0
5156,0014417168 00040,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-17,2018-06-22,Grease,14417168.0,14417168.0,PREQ,40.0,40.0,,,7341.0
5157,0014410924 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-26,2018-06-20,DEF Fluid,14410924.0,14410924.0,PREQ,20.0,20.0,,,7341.0
5158,0014408989 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-26,2018-06-19,DexCool ( Orange ),14408989.0,14408989.0,PREQ,10.0,10.0,,,7341.0
5159,0014391808 00030,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-26,2018-06-18,75-140 synthetic gear oil (Lucas)quarts,14391808.0,14391808.0,PREQ,30.0,30.0,,,7341.0
5160,0014401989 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-21,2018-06-13,Antifreze P/N: 68175338AC,14401989.0,14401989.0,PREQ,10.0,10.0,,,7341.0
5161,0014384089 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-20,2018-06-12,ATF+4,14384089.0,14384089.0,PREQ,20.0,20.0,,,7341.0
5162,0014395922 00050,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-11-26,2018-06-08,ATF+4 Auto TransP/N:58218057CB,14395922.0,14395922.0,PREQ,50.0,50.0,,,7341.0
5163,0014388690 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-26,2018-06-04,oil,14388690.0,14388690.0,PREQ,10.0,10.0,,,7341.0
5164,0014385928 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-11,2018-06-01,Pro Cleaner Degreaser,14385928.0,14385928.0,PREQ,10.0,10.0,,,7341.0
5165,0014376613 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-08-03,2018-05-25,"Pin Punch, Valve Core, Bolt Cutter",14376613.0,14376613.0,PREQ,20.0,20.0,,,7341.0
5166,0014370816 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-01,2018-05-23,R134A Refrigrant,14370816.0,14370816.0,PREQ,10.0,10.0,,,7341.0
5167,0014364560 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-13,2018-05-16,API CF-4/SG hydraulic oil,14364560.0,14364560.0,PREQ,10.0,10.0,,,7341.0
5168,0014330552 00030,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-07-05,2018-05-10,Gear Oil 75/140 Synthetic,14330552.0,14330552.0,PREQ,30.0,30.0,,,7341.0
5169,0014323890 00040,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-22,2018-04-25,Grease,14323890.0,14323890.0,PREQ,40.0,40.0,,,7341.0
5170,0014310212 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-05-14,2018-04-18,154-0196 CAT TDTO TMS (20L),14310212.0,14310212.0,PREQ,10.0,10.0,,,7341.0
5171,0014300919 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-06-18,2018-04-12,ISO VG46 Hydraulic oil,14300919.0,14300919.0,PREQ,10.0,10.0,,,7341.0
5172,0014318708 00020,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-07-25,2018-04-23,prf-10924h(2) 6 pound,14318708.0,14318708.0,PREQ,20.0,20.0,,,7341.0
5173,0014318708 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-07-25,2018-04-23,prf-10924h(2)14oz tube,14318708.0,14318708.0,PREQ,10.0,10.0,,,7341.0
5174,0014306425 00010,,6.0,Purchase Requisition,0,CAD,,0,CAD,2018-04-17,2018-04-16,Hydrau Hydrolic Oil,14306425.0,14306425.0,PREQ,10.0,10.0,,,7341.0
5176,4501901954 00001,,6.0,Purchase Order,599.95,CAD,,599.95,CAD,2019-03-20,2019-03-13,EP 0 Grease,4501901954.0,4501901954.0,PORD,1.0,1.0,,,7341.0
5177,4501900889 00001,,6.0,Purchase Order,"1,649.95",CAD,,"1,649.95",CAD,2019-03-29,2019-03-12,Hyd Oil Syn 87257,4501900889.0,4501900889.0,PORD,1.0,1.0,,,7341.0
5178,4501900886 00001,,6.0,Purchase Order,418.8,CAD,,418.8,CAD,2019-03-20,2019-03-12,DEF Fluid,4501900886.0,4501900886.0,PORD,1.0,1.0,,,7341.0
5179,4501900396 00001,,6.0,Purchase Order,427.04,CAD,,427.04,CAD,2019-03-21,2019-03-11,"Sea Foam, Oil, Brake Fluid as per quote",4501900396.0,4501900396.0,PORD,1.0,1.0,,,7341.0
5180,4501900355 00001,,6.0,Purchase Order,950,CAD,,950,CAD,2019-03-20,2019-03-11,Cleaner Degreaser ( State ),4501900355.0,4501900355.0,PORD,1.0,1.0,,,7341.0
5181,4501899924 00001,,6.0,Purchase Order,"2,596.00",CAD,,"2,596.00",CAD,2019-03-29,2019-03-08,W/ Washer Fluid,4501899924.0,4501899924.0,PORD,1.0,1.0,,,7341.0
5182,4501899830 00002,,6.0,Purchase Order,657.88,CAD,,657.88,CAD,2019-03-21,2019-03-08,"Brake Fuild, Oil as per quote",4501899830.0,4501899830.0,PORD,2.0,2.0,,,7341.0
5183,4501896531 00001,,6.0,Purchase Order,432.7,CAD,,432.7,CAD,2019-03-22,2019-03-01,Grease 7 handilng Fee,4501896531.0,4501896531.0,PORD,1.0,1.0,,,7341.0
5184,4501892198 00001,,6.0,Purchase Order,642.68,CAD,,642.68,CAD,2019-03-05,2019-02-21,Universal A/F Coolent 205L,4501892198.0,4501892198.0,PORD,1.0,1.0,,,7341.0
5185,4501892208 00002,,6.0,Purchase Order,46.1,CAD,,46.1,CAD,2019-03-05,2019-02-21,LOW Viscosit    TY22086,4501892208.0,4501892208.0,PORD,2.0,2.0,,,7341.0
5186,4501892208 00001,,6.0,Purchase Order,86.6,CAD,,86.6,CAD,2019-03-05,2019-02-21,HY-Gard  TY6342,4501892208.0,4501892208.0,PORD,1.0,1.0,,,7341.0
5188,4501887179 00001,,6.0,Purchase Order,57,CAD,,57,CAD,2019-02-25,2019-02-11,K&NRecharger,4501887179.0,4501887179.0,PORD,1.0,1.0,,,7341.0
5189,4501886020 00006,,6.0,Purchase Order,30,CAD,,30,CAD,2019-03-07,2019-02-08,LOW VISCOS OIL P/N: TY22035,4501886020.0,4501886020.0,PORD,6.0,6.0,,,7341.0
5190,4501882347 00002,,6.0,Purchase Order,218.11,CAD,,218.11,CAD,2019-02-26,2019-02-01,Oil as per quote,4501882347.0,4501882347.0,PORD,2.0,2.0,,,7341.0
5191,4501882809 00001,,6.0,Purchase Order,418.8,CAD,,418.8,CAD,2019-02-07,2019-02-04,DEF Fluid,4501882809.0,4501882809.0,PORD,1.0,1.0,,,7341.0
5192,4501880274 00001,,6.0,Purchase Order,164.88,CAD,,164.88,CAD,2019-01-31,2019-01-29,ELC-1 Coolent,4501880274.0,4501880274.0,PORD,1.0,1.0,,,7341.0
5193,4501879719 00001,,6.0,Purchase Order,165.08,CAD,,165.08,CAD,2019-02-25,2019-01-29,Mobil Vactra #4 way oil,4501879719.0,4501879719.0,PORD,1.0,1.0,,,7341.0
5194,4501879100 00002,,6.0,Purchase Order,22.11,CAD,,22.11,CAD,2019-01-31,2019-01-28,A/Brake A/F 1LT,4501879100.0,4501879100.0,PORD,2.0,2.0,,,7341.0
5195,4501879100 00001,,6.0,Purchase Order,9.96,CAD,,9.96,CAD,2019-01-31,2019-01-28,Methyl Hydrate   3.78L,4501879100.0,4501879100.0,PORD,1.0,1.0,,,7341.0
5196,4501878322 00002,,6.0,Purchase Order,461.34,CAD,,461.34,CAD,2019-02-25,2019-01-25,Lubs as per Quote,4501878322.0,4501878322.0,PORD,2.0,2.0,,,7341.0
5197,4501877636 00001,,6.0,Purchase Order,649.93,CAD,,649.93,CAD,2019-02-25,2019-01-24,Paints And Lubs as per Quote,4501877636.0,4501877636.0,PORD,1.0,1.0,,,7341.0
5198,4501870662 00001,,6.0,Purchase Order,206.18,CAD,,206.18,CAD,2019-01-31,2019-01-11,Plumbers antifreeze 3.78L,4501870662.0,4501870662.0,PORD,1.0,1.0,,,7341.0
5199,4501861692 00001,,6.0,Purchase Order,"1,338.00",CAD,,"1,338.00",CAD,2019-01-15,2018-12-12,ZEP Klear,4501861692.0,4501861692.0,PORD,1.0,1.0,,,7341.0
5200,4501859710 00001,,6.0,Purchase Order,480.81,CAD,,480.81,CAD,2019-01-24,2018-12-07,POL Stock as per Quote,4501859710.0,4501859710.0,PORD,1.0,1.0,,,7341.0
5201,4501852085 00004,,6.0,Purchase Order,20.65,CAD,,20.65,CAD,2018-12-07,2018-11-23,Engine oil P/N:550023686,4501852085.0,4501852085.0,PORD,4.0,4.0,,,7341.0
5202,4501845749 00002,,6.0,Purchase Order,40.3,CAD,,40.3,CAD,2018-12-10,2018-11-13,"Loctite,Anti-seize",4501845749.0,4501845749.0,PORD,2.0,2.0,,,7341.0
5203,4501842173 00001,,6.0,Purchase Order,"1,802.52",CAD,,"1,802.52",CAD,2018-12-03,2018-11-06,Cleaner Degreaser,4501842173.0,4501842173.0,PORD,1.0,1.0,,,7341.0
5204,4501837124 00001,,6.0,Purchase Order,119.88,CAD,,119.88,CAD,2018-11-01,2018-10-29,Deisel Fuel conditioner,4501837124.0,4501837124.0,PORD,1.0,1.0,,,7341.0
5205,4501827463 00001,,6.0,Purchase Order,81.12,CAD,,81.12,CAD,2018-10-24,2018-10-10,"Oil, Brake Fluid",4501827463.0,4501827463.0,PORD,1.0,1.0,,,7341.0
5206,4501819947 00001,,6.0,Purchase Order,79,CAD,,79,CAD,2018-10-01,2018-09-25,"coolant, john deere",4501819947.0,4501819947.0,PORD,1.0,1.0,,,7341.0
5207,4501819272 00002,,6.0,Purchase Order,311.2,CAD,,311.2,CAD,2018-10-01,2018-09-24,Extender  1195152,4501819272.0,4501819272.0,PORD,2.0,2.0,,,7341.0
5208,4501819272 00001,,6.0,Purchase Order,387.6,CAD,,387.6,CAD,2018-10-01,2018-09-24,Coolent-ELC  2388648,4501819272.0,4501819272.0,PORD,1.0,1.0,,,7341.0
5209,4501811921 00002,,6.0,Purchase Order,872.2,CAD,,872.2,CAD,2018-10-01,2018-09-10,John Deere Plus 50 II (205L),4501811921.0,4501811921.0,PORD,2.0,2.0,,,7341.0
5210,4501811921 00001,,6.0,Purchase Order,19.84,CAD,,19.84,CAD,2018-10-01,2018-09-10,"coolant, john deere",4501811921.0,4501811921.0,PORD,1.0,1.0,,,7341.0
5211,4501811169 00001,,6.0,Purchase Order,288.3,CAD,,288.3,CAD,2018-09-13,2018-09-07,DEF Fluid,4501811169.0,4501811169.0,PORD,1.0,1.0,,,7341.0
5212,4501807297 00003,,6.0,Purchase Order,74.4,CAD,,74.4,CAD,2018-09-07,2018-08-30,Oil,4501807297.0,4501807297.0,PORD,3.0,3.0,,,7341.0
5213,4501807297 00002,,6.0,Purchase Order,44.3,CAD,,44.3,CAD,2018-09-07,2018-08-30,Brake Fluid,4501807297.0,4501807297.0,PORD,2.0,2.0,,,7341.0
5214,4501804250 00001,,6.0,Purchase Order,"1,695.95",CAD,,"1,695.95",CAD,2018-08-29,2018-08-23,Krown Rust KL73,4501804250.0,4501804250.0,PORD,1.0,1.0,,,7341.0
5215,4501803628 00005,,6.0,Purchase Order,84.5,CAD,,84.5,CAD,2018-11-01,2018-08-22,Grease,4501803628.0,4501803628.0,PORD,5.0,5.0,,,7341.0
5216,4501793268 00001,,6.0,Purchase Order,113.88,CAD,,113.88,CAD,2018-08-16,2018-07-31,"WD=40 ""Specialist""",4501793268.0,4501793268.0,PORD,1.0,1.0,,,7341.0
5217,4501789104 00001,,6.0,Purchase Order,138.64,CAD,,138.64,CAD,2018-08-03,2018-07-23,"ATF, Brake Fluid, Oil",4501789104.0,4501789104.0,PORD,1.0,1.0,,,7341.0
5218,4501786119 00001,,6.0,Purchase Order,198.7,CAD,,198.7,CAD,2018-08-16,2018-07-17,IM1215338 Mobil Hydraul 56,4501786119.0,4501786119.0,PORD,1.0,1.0,,,7341.0
5219,4501780515 00002,,6.0,Purchase Order,34.66,CAD,,34.66,CAD,2018-07-13,2018-07-06,Grease,4501780515.0,4501780515.0,PORD,2.0,2.0,,,7341.0
5220,4501777092 00001,,6.0,Purchase Order,434,CAD,,434,CAD,2018-07-24,2018-06-27,Tes-295 trans fluid 20 liter pail,4501777092.0,4501777092.0,PORD,1.0,1.0,,,7341.0
5221,4501775005 00004,,6.0,Purchase Order,151.48,CAD,,151.48,CAD,2018-08-17,2018-06-22,Grease,4501775005.0,4501775005.0,PORD,4.0,4.0,,,7341.0
5222,4501773371 00002,,6.0,Purchase Order,480.5,CAD,,480.5,CAD,2018-06-26,2018-06-20,DEF Fluid,4501773371.0,4501773371.0,PORD,2.0,2.0,,,7341.0
5223,4501772581 00001,,6.0,Purchase Order,109.3,CAD,,109.3,CAD,2018-06-26,2018-06-19,DexCool ( Orange ),4501772581.0,4501772581.0,PORD,1.0,1.0,,,7341.0
5224,4501772095 00001,,6.0,Purchase Order,92.4,CAD,,92.4,CAD,2018-06-25,2018-06-18,75-140 synthetic gear oil (Lucas)quarts,4501772095.0,4501772095.0,PORD,1.0,1.0,,,7341.0
5225,4501769338 00001,,6.0,Purchase Order,101.22,CAD,,101.22,CAD,2018-06-14,2018-06-13,Antifreze P/N: 68175338AC,4501769338.0,4501769338.0,PORD,1.0,1.0,,,7341.0
5226,4501768818 00001,,6.0,Purchase Order,40.8,CAD,,40.8,CAD,2018-06-18,2018-06-12,ATF+4,4501768818.0,4501768818.0,PORD,1.0,1.0,,,7341.0
5227,4501767508 00005,,6.0,Purchase Order,54.4,CAD,,54.4,CAD,2018-06-14,2018-06-11,ATF+4 Auto TransP/N:58218057CB,4501767508.0,4501767508.0,PORD,5.0,5.0,,,7341.0
5228,4501763883 00001,,6.0,Purchase Order,"4,992.00",CAD,,"4,992.00",CAD,2018-06-25,2018-06-04,oil,4501763883.0,4501763883.0,PORD,1.0,1.0,,,7341.0
5229,4501762760 00001,,6.0,Purchase Order,"1,760.00",CAD,,"1,760.00",CAD,2018-06-11,2018-06-01,Pro Cleaner Degreaser,4501762760.0,4501762760.0,PORD,1.0,1.0,,,7341.0
5231,4501757122 00001,,6.0,Purchase Order,146.99,CAD,,146.99,CAD,2018-06-01,2018-05-23,R134A Refrigrant,4501757122.0,4501757122.0,PORD,1.0,1.0,,,7341.0
5232,4501754654 00001,,6.0,Purchase Order,88.24,CAD,,88.24,CAD,2018-05-22,2018-05-16,API CF-4/SG hydraulic oil,4501754654.0,4501754654.0,PORD,1.0,1.0,,,7341.0
5233,4501750766 00001,,6.0,Purchase Order,38.97,CAD,,38.97,CAD,2018-05-18,2018-05-10,Gear Oil 75/140 Synthetic,4501750766.0,4501750766.0,PORD,1.0,1.0,,,7341.0
5234,4501744821 00001,,6.0,Purchase Order,279.16,CAD,,279.16,CAD,2018-05-07,2018-05-01,154-0196 CAT TDTO TMS (20L),4501744821.0,4501744821.0,PORD,1.0,1.0,,,7341.0
5235,4501741180 00004,,6.0,Purchase Order,82,CAD,,82,CAD,2018-06-22,2018-04-25,Grease,4501741180.0,4501741180.0,PORD,4.0,4.0,,,7341.0
5236,4501733971 00001,,6.0,Purchase Order,46.05,CAD,,46.05,CAD,2018-05-09,2018-04-16,ISO VG46 Hydraulic oil,4501733971.0,4501733971.0,PORD,1.0,1.0,,,7341.0
5237,4501739781 00001,,6.0,Purchase Order,0,CAD,,0,CAD,2018-05-01,2018-04-24,154-0196 CAT TDTO TMS (20L),4501739781.0,4501739781.0,PORD,1.0,1.0,,,7341.0
5238,4501739298 00002,,6.0,Purchase Order,238.98,CAD,,238.98,CAD,2018-05-07,2018-04-23,prf-10924h(2) 6 pound,4501739298.0,4501739298.0,PORD,2.0,2.0,,,7341.0
5239,4501739298 00001,,6.0,Purchase Order,299.76,CAD,,299.76,CAD,2018-05-07,2018-04-23,prf-10924h(2)14oz tube,4501739298.0,4501739298.0,PORD,1.0,1.0,,,7341.0
5240,4501734548 00001,,6.0,Purchase Order,986.7,CAD,,986.7,CAD,2018-04-17,2018-04-16,Hydrau Hydrolic Oil,4501734548.0,4501734548.0,PORD,1.0,1.0,,,7341.0
5246,0014807470 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-22,2019-03-18,Tools as per quote,14807470.0,14807470.0,PREQ,10.0,10.0,,,9129.0
5247,0014800328 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-13,2019-03-13,Cordless Tools as per quote,14800328.0,14800328.0,PREQ,10.0,10.0,,,9129.0
5248,0014797567 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-04-08,2019-03-12,Tools as per quote,14797567.0,14797567.0,PREQ,10.0,10.0,,,9129.0
5249,0014794734 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-21,2019-03-11,Tools as per quote,14794734.0,14794734.0,PREQ,10.0,10.0,,,9129.0
5250,0014794436 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-04-08,2019-03-11,Screwdriver Bit Set,14794436.0,14794436.0,PREQ,10.0,10.0,,,9129.0
5251,0014787704 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-20,2019-03-07,Scrapper ( Razor ),14787704.0,14787704.0,PREQ,20.0,20.0,,,9129.0
5252,0014789849 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-21,2019-03-07,Tools Dev #16 as per quote,14789849.0,14789849.0,PREQ,10.0,10.0,,,9129.0
5253,0014787704 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-20,2019-03-07,"Tool,Air, Crud Removel",14787704.0,14787704.0,PREQ,10.0,10.0,,,9129.0
5254,0014776964 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-21,2019-03-01,Ball Peen Hammers as per quote,14776964.0,14776964.0,PREQ,10.0,10.0,,,9129.0
5255,0014776690 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-06,2019-03-01,Venom Kit with Coil Set,14776690.0,14776690.0,PREQ,10.0,10.0,,,9129.0
5256,0014776689 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-03-06,2019-03-01,Tools for stock as per quote,14776689.0,14776689.0,PREQ,10.0,10.0,,,9129.0
5257,0014760883 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-21,2019-02-21,Tools as per quote,14760883.0,14760883.0,PREQ,10.0,10.0,,,9129.0
5258,0014740369 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-11,2019-02-11,Tools Dev #17 as per quote,14740369.0,14740369.0,PREQ,10.0,10.0,,,9129.0
5259,0014721487 00060,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-07,2019-02-01,3/8 Flex Head Ratchet,14721487.0,14721487.0,PREQ,60.0,60.0,,,9129.0
5260,0014721487 00050,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-07,2019-02-01,3/8 Long Ratchet,14721487.0,14721487.0,PREQ,50.0,50.0,,,9129.0
5261,0014721487 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-07,2019-02-01,Tire Pressure Gage,14721487.0,14721487.0,PREQ,40.0,40.0,,,9129.0
5262,0014721487 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-07,2019-02-01,T60 Long Torx,14721487.0,14721487.0,PREQ,30.0,30.0,,,9129.0
5263,0014721487 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-07,2019-02-01,T55 Long Torx,14721487.0,14721487.0,PREQ,20.0,20.0,,,9129.0
5264,0014721487 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-07,2019-02-01,Long Torx Socket Set,14721487.0,14721487.0,PREQ,10.0,10.0,,,9129.0
5265,0014709426 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-31,2019-01-25,Handel,14709426.0,14709426.0,PREQ,20.0,20.0,,,9129.0
5266,0014709426 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-31,2019-01-25,Bead Inflator Valve,14709426.0,14709426.0,PREQ,10.0,10.0,,,9129.0
5267,0014704211 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-26,2019-01-23,7 hanger Tooling as per Quote,14704211.0,14704211.0,PREQ,20.0,20.0,,,9129.0
5268,0014702136 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-08,2019-01-22,DBLSided Tension Wrench,14702136.0,14702136.0,PREQ,40.0,40.0,,,9129.0
5269,0014702136 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-02-08,2019-01-22,Double Sided Pick set,14702136.0,14702136.0,PREQ,30.0,30.0,,,9129.0
5270,0014702046 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-22,2019-01-22,Tools TB Dev #12 - As per quote,14702046.0,14702046.0,PREQ,10.0,10.0,,,9129.0
5271,0014696339 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2019-01-25,2019-01-18,Tire Gage,14696339.0,14696339.0,PREQ,10.0,10.0,,,9129.0
5272,0014652066 00060,,7.0,Purchase Requisition,0,CAD,,0,CAD,2018-12-11,2018-12-11,Utility Knife Blades,14652066.0,14652066.0,PREQ,60.0,60.0,,,9129.0
